,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,作業遅延の理由を説明することができる,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Basic,○,○,○,○,○,,,,,,,,,,,,,,,
,,,複数のメンバーで実施している作業を分解することができる,,,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,Intermediate,,,,,,,,,,,,,,,,,,,,
,,,複数のメンバーで実施している作業進捗を正確に把握できる,,,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,Intermediate,×,×,×,×,×,×,×,,×,×,×,×,×,×,○,○,○,,,
,,,複数のメンバーで実施している作業進捗に応じて、作業調整を行うことができる,,,4,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,Intermediate,×,×,×,×,×,×,×,,×,×,×,×,×,×,○,○,○,,,
,,,,,,,,,,,,,,,,,,,,,,,,×,×,×,×,×,×,×,,×,×,×,×,×,×,×,×,×,,,
,,工数/費用管理,,,,,,,,,,,,,,,,,,,,,,×,×,×,×,×,×,×,,×,×,×,×,×,×,×,×,×,,,
,,,指示された作業を正確に実施することができる,,,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,○,○,○,○,○,×,×,,×,×,×,×,×,×,×,×,×,,,
,,,自分の作業工数を正確に把握できる,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Basic,○,○,○,○,○,×,×,,×,×,×,×,×,×,×,×,×,,,
,,,複数のメンバーで実施している作業工数を把握することができる,,,3,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,Intermediate,×,×,×,×,×,×,×,,×,×,×,×,×,×,○,○,○,,,
,,,工数超過理由を把握することができる,,,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,,,,,,,,,,,,,,,,,,,
,,,工数超過前にリスクを感知することができる,,,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Advanced,×,×,×,×,×,×,×,,×,×,×,×,×,×,○,○,○,,,
,,メンバー管理,,,,,,,,,,,,,,,,,,,,,,×,×,×,×,×,×,×,,×,×,×,×,×,×,×,×,×,,,
,,,メンバーの作業状況を把握することができる,,,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,×,×,×,×,×,×,×,,×,○,○,×,×,×,○,○,○,,,
,,,メンバーの課題を把握することができる,,,3,2,2,3,3,3,3,3,3,4,4,4,3,4,3,4,3,Intermediate,×,×,×,×,×,×,×,,×,○,○,×,×,×,○,○,○,,,
,,,メンバーの課題を解決する道筋をたてることができる,,,3,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,Intermediate,×,×,×,×,×,×,×,,×,○,○,×,×,×,○,○,○,,,
,,カスタマーリレーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,適切なタイミングで報告を行うことができる,,,3,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,Basic,,,,,,,,,,,,,,,,,,,,
,,,顧客と目的、問題、タスクの共有を行うことができる,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,,,,,,,,,,,,,,,,,,,
,,,問題が起きた際の調整、修正を行うことができる,,,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,Basic,,,,,,,,,,,,,,,,,,,,
,,,顧客と納品に向けた作業/スケジュール調整を行うことができる,,,3,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,Basic,,,,,,,,,,,,,,,,,,,,
,,,次の提案を意識して顧客との関係性を築くことができる,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Intermediate,,,,,,,,,,,,,,,,,,,,
,,,作業価値（効果）の説明を行うことができる,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Intermediate,,,,,,,,,,,,,,,,,,,,
,技術スキル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,アーキテクト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,アークウェイのアーキテクチャ指針を理解している,,,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,×,×,×,×,×,×,×,,×,×,×,○,×,×,×,,,,,
,,,アークウェイのアーキテクチャ指針を説明できる,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Intermediate,×,×,×,×,×,×,×,,×,×,×,×,○,×,×,,,,,
,,,アークウェイの基本アーキテクチャ構造を説明できる,,,2,1,1,2,2,3,2,3,2,3,2,3,2,3,2,3,2,Basic,×,×,×,×,×,×,×,,×,×,×,○,×,×,×,,,,,
,,,アークウェイの基本アーキテクチャ構造の意図を説明できる,,,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,Intermediate,×,×,×,×,×,×,×,,×,×,×,×,○,×,×,,,,,
,,,コンテキストに応じたアーキテクチャ構造のレベル設定を行うことができる,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Intermediate,,,,,,,,,,,,,,,,,,,,
,,,アーキテクチャ設計時のリスクを把握することができる,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Advanced,×,×,×,×,×,×,×,,×,×,×,×,×,○,×,,,,,
,,,アーキテクチャ要件に応じたアーキテクチャ設計を行うことができる,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Advanced,×,×,×,×,×,×,×,,×,×,×,×,×,○,×,,,,,
,,開発,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,指示された内容を実装することができる,,,5,5,5,5,5,3,4,3,5,3,3,3,3,3,3,3,3,Basic,×,×,×,×,×,×,×,,×,×,×,○,×,×,×,,,,,
,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,×,×,×,×,×,×,×,,×,×,×,○,×,×,×,,,,,
,,,アーキテクチャを意識した実装をすることができる,,,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,3,Intermediate,×,×,×,×,×,×,×,,×,×,×,○,×,×,×,,,,,
,,,再利用を前提としたコードリファクタリングができる,,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Advanced,,,,,,,,,,,,,,,,,,,,
,,,的確なテストを記述することができる,,,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,,,,,,,,,,,,,,,,,,,
,,,コードレビューを実施し、一貫した意図を伝えることができる,,,2,0,0,0,0,0,0,1,0,1,2,2,3,2,3,2,3,Advanced,,,,,,,,,,,,,,,,,,,,
,,技術要素,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ASP.NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,構造を理解している,,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,デバッグを行うことができる,,3,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,展開・配置を行うことができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,0,0,0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,0,0,0,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Intermediate,,,,,,,,,,,,,,,,,,,,
,,,,認証（AD、フォーム認証）の設定を行うことができる,,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,Intermediate,,,,,,,,,,,,,,,,,,,,
,,,Visual Studio,,,,,,,,,,,,,,,,,,,,,×,×,×,×,×,×,×,,×,×,×,×,×,×,×,,,,,
,,,,基本操作を行うことができる,,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,,○,,○,,,,,,,,,,,,,,,
,,,,デバッグを行うことができる,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,,○,,○,,,,,,,,,,,,,,,
,,,,ソース管理を正しく利用することができる,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,,○,,○,,,,,,,,,,,,,,,
,,,,テスト実行をすることができる,,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,,,,,,,,,,,,,,,,,,,
,,,HTML/CSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,デザイン調整をすることができる,,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,新しいパターンを作ることができる,,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,○,,○,,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,○,,○,,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,○,,○,,,,,,,,,,,,,,,,
,,,,ライブラリ化ができる,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Advanced,,,○,,○,,,,,,,,,,,,,,,
,,,,コードレビューを行い、一貫した意図を伝えることができる,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,○,,○,,,,,,,,,,,,,,,
,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,ライブラリ化ができる,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,,コードレビューを行い、一貫した意図を伝えることができる,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,,コーディングパターンを作ることができる,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,SQL Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,2,0,0,2,2,2,0,2,2,2,0,2,0,2,0,2,0,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,2,0,0,2,2,2,0,2,2,2,0,2,0,2,0,2,0,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,ADO.NET Entity Framwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,SPおよびViewの呼び出しを実装することができる,,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,,○,○,○,,,,,,,,,,,,,,,
,,,,パフォーマンスチューニングができる,,3,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,,的確なトランザクション処理を指示、実装することができる,,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,ｊQuery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,1,1,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,ライブラリ化ができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,,コードレビューを行い、一貫した意図を伝えることができる,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,Web サービス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,指示された内容を実装することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,検証すべき箇所をとらえ1パスを最初に実施することができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,アーキテクチャを意識した実装をすることができる,,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる（サポートあり）,,2,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,トレーニングの講師を行うことができる,,2,0,0,1,2,2,3,2,3,2,3,2,3,2,3,2,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,ライブラリ化ができる,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,,コードレビューを行い、一貫した意図を伝えることができる,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,,コーディングパターンを作ることができる,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Advanced,,,,,○,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Windows Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,機能概要を説明できる,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,インストール手順を理解している,,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,環境構築することができる,,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,課題発生時の対応をすることができる,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,ADの設定を行うことができる,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,DNSの設定を行うことができる,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,VMの作成/設定を行うことができる,,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,SQL Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,機能概要を説明できる,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,インストール手順を理解している,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Basic,,○,○,○,○,,,,,,,,,,,,,,,
,,,,環境構築することができる,,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,課題発生時の対応をすることができる,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intermediate,,,○,,○,,,,,,,,,,,,,,,
,,,,レプリケーションの設定をすることができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,レポーティングサービスの設定をすることができる,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,データベース作成Scriptを作成することができる,,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,データ投入のScriptを作成することができる,,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,データベースチューニングができる,,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Intermediate,×,×,×,×,○,×,×,,×,×,×,×,×,×,×,,,,,
,,,,バックアップの設計および設定を行うことができる,,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,Intermediate,,,,,○,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,×,×,×,×,×,×,×,,×,×,×,×,×,×,×,,,,,










































































,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
